name1,name2,name3,name4,name5,mean_cp,mean_odds,uniq_a,uniq_b,shared,score,treeLevel
Low Birth Weights (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",3.28e-08,25.0,8,87,0,8.74,1.0
Low Birth Weights (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),3.28e-08,19.99,8,33,0,9.94,9.0
Low Birth Weights (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),3.28e-08,22.72,8,41,0,9.56,1.0
Low Birth Weights (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),3.28e-08,22.89,8,21,0,11.05,1.0
Low Birth Weights (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",3.29e-08,20.56,8,21,0,11.05,9.0
Low Birth Weights (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),3.28e-08,21.5,8,1021,0,8.06,11.0
topiramate (orch),TREATS,Body Weight decreased (fndg),PROCESS_OF,Survivors (humn),1.06e-06,31.02,12,12,0,24.0,1.0
topiramate (orch),TREATS,Body Weight decreased (fndg),ISA,Physical findings (sosy),7.03e-08,28.39,12,24,0,18.0,4.0
Body mass index procedure (diap),DIAGNOSES,Postoperative Complications (patf),PROCESS_OF,Octogenarians (aggp),1.57e-07,84.9,5,11,0,7.27,1.0
Body mass index procedure (diap),DIAGNOSES,Postoperative Complications (patf),PROCESS_OF,Surgical Patients (podg),1.24e-07,82.37,5,33,0,5.76,1.0
Body mass index procedure (diap),DIAGNOSES,Postoperative Complications (patf),CAUSES,Cessation of life (orgf),4.3e-06,80.54,5,11,0,7.27,11.0
Body mass index procedure (diap),DIAGNOSES,Postoperative Complications (patf),PROCESS_OF,"Recipient, Transplant (podg)",2.81e-06,81.89,5,10,0,7.5,1.0
Body mass index procedure (diap),DIAGNOSES,Postoperative Complications (patf),PROCESS_OF,cohort (humn),1.24e-07,82.05,5,30,0,5.83,1.0
Body mass index procedure (diap),DIAGNOSES,Postoperative Complications (patf),PROCESS_OF,Control Groups (humn),4.03e-07,79.2,5,16,0,6.56,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,African American (popg),2.99e-07,63.55,12,18,0,20.0,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PREDISPOSES,Cardiovascular Diseases (dsyn),1.24e-17,65.99,12,77,0,13.87,21.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",ISA,Kidney Diseases (dsyn),8.23e-15,64.06,12,33,0,16.36,5.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PREDISPOSES,End stage renal failure (dsyn),1.72e-09,65.07,12,18,0,20.0,21.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Survivors (humn),2e-10,68.32,12,15,0,21.6,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,"Recipient, Transplant (podg)",1.24e-17,66.05,12,41,0,15.51,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Participant (humn),9.04e-15,64.59,12,30,0,16.8,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Glomerular Filtration Rate (ortf),3.17e-16,64.24,12,35,0,16.11,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Veterans (popg),1.27e-17,68.61,12,27,0,17.33,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Renal function (ortf),3.96e-06,63.34,12,16,0,21.0,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,General Population (humn),6.32e-13,66.03,12,22,0,18.55,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Hospitalized Patients (humn),2.02e-08,64.28,12,18,0,20.0,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Population Group (humn),4.32e-13,68.15,12,19,0,19.58,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",AFFECTS,Anemia (dsyn),1e-07,67.13,12,12,0,24.0,7.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",CAUSES,Vascular calcification (patf),1.87e-07,72.84,12,9,0,15.75,11.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Participant (humn),1.24e-17,63.72,11,96,1,12.26,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,General Population (humn),1.24e-17,64.73,12,68,0,14.12,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PREDISPOSES,Cardiovascular morbidity (dsyn),1.24e-17,77.74,12,27,0,17.33,21.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,High Risk Populations (popg),8.95e-07,67.88,12,10,0,18.33,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",COEXISTS_WITH,Heart failure (dsyn),4.5e-16,71.63,12,20,0,19.2,9.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",COEXISTS_WITH,Cardiovascular Diseases (dsyn),1.62e-13,68.72,12,19,0,19.58,9.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,cohort (humn),1.24e-17,64.97,12,93,0,13.55,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",ISA,Chronic Disease (dsyn),3.21e-08,64.87,12,16,0,21.0,5.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,Outpatients (podg),4.83e-07,63.66,12,17,0,20.47,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PREDISPOSES,Heart failure (dsyn),6.63e-07,68.2,12,10,0,18.33,21.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",PROCESS_OF,cohort (humn),2.8e-09,63.76,12,22,0,18.55,1.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",CAUSES,Cessation of life (orgf),1.87e-13,65.58,12,24,0,18.0,11.0
Body mass index (clna),PREDISPOSES,"Kidney Failure, Chronic (dsyn)",COEXISTS_WITH,End stage renal failure (dsyn),2.69e-06,66.8,12,10,0,18.33,9.0
hypercholesterolemia (dsyn),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),5.04e-07,12.92,9,18,0,13.5,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),USES,Medicare (rnlw),8.68e-08,38.97,6,20,0,7.8,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),LOCATION_OF,Single Nucleotide Polymorphism (nusq),8.84e-08,36.15,6,65,0,6.55,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),USES,Treats (clas),4.61e-07,38.48,6,16,0,8.25,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),LOCATION_OF,Calcium (bacs),4.18e-06,38.73,6,13,0,8.77,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),USES,Classification (clas),9.81e-08,39.71,6,16,0,8.25,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),LOCATION_OF,Sodium (elii),3.56e-06,45.12,6,8,0,10.5,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),LOCATION_OF,C-reactive protein (aapp),8.6e-08,38.59,6,23,0,7.57,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),LOCATION_OF,TP53 gene|TP53 (aapp),8.58e-08,39.49,6,22,0,7.64,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),USES,Tissue Microarray (resd),9.7e-07,39.42,6,13,0,8.77,1.0
Large-for-dates fetus (fndg),PROCESS_OF,cohort (humn),LOCATION_OF,ERBB2 gene|ERBB2 (aapp),8.74e-08,41.42,6,15,0,8.4,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,43.85,9,9,0,18.0,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),1.01e-11,42.91,9,194,0,9.42,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.47e-10,41.63,9,17,0,13.76,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),1.01e-11,42.9,9,29,0,11.79,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),2.09e-10,45.08,9,14,0,14.79,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),1.06e-06,40.89,9,12,0,15.75,5.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),1.01e-11,39.71,9,48,0,10.69,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (humn),1.01e-11,43.1,9,29,0,11.79,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.01e-11,40.15,9,98,0,9.83,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),2.34e-09,38.81,9,24,0,12.38,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.76e-07,45.22,9,10,0,17.1,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.22e-08,37.58,9,37,0,11.19,7.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),6.74e-09,39.38,9,20,0,13.05,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (humn),1.01e-11,41.04,9,94,0,9.86,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),2.34e-06,46.83,9,8,0,15.11,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (humn),1.04e-11,43.7,9,19,0,13.26,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),2.21e-11,40.86,9,21,0,12.86,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),2.79e-09,46.04,9,12,0,15.75,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),2.64e-09,53.75,9,10,0,17.1,21.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),8.18e-08,46.34,9,10,0,17.1,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),3.26e-11,40.66,9,21,0,12.86,21.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),1.03e-11,42.27,9,21,0,12.86,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.01e-11,40.39,9,32,0,11.53,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),3.53e-08,47.75,9,10,0,17.1,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),1.01e-11,46.72,9,39,0,11.08,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),1.01e-11,50.7,9,44,0,10.84,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",1.01e-11,43.57,9,113,0,9.72,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),2.75e-06,41.1,9,11,0,16.36,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),4.17e-06,40.83,9,11,0,16.36,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),5.59e-07,41.29,9,12,0,15.75,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.28e-10,39.18,9,25,0,12.24,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",1.01e-11,44.86,9,87,0,9.93,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),1.01e-11,39.84,9,33,0,11.45,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (humn),1.01e-11,42.58,9,41,0,10.98,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),1.02e-11,42.75,9,21,0,12.86,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",6.01e-11,40.41,9,21,0,12.86,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),1.01e-11,41.36,9,1021,0,9.08,11.0
Total cholesterol (strd),ISA,Lipids (lipd),PART_OF,Stratum corneum (tisu),7.96e-07,12.95,45,2,0,2.09,3.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PREDISPOSES,CARDIAC EVENT (dsyn),2.63e-08,55.41,10,15,0,16.67,21.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,Octogenarians (aggp),4.29e-08,57.76,10,12,0,18.33,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),ISA,Vascular Diseases (dsyn),6.96e-09,56.06,10,15,0,16.67,5.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),ISA,Death (finding) (fndg),4.23e-14,55.3,10,28,0,13.57,5.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,Participant (humn),3.74e-11,53.46,10,28,0,13.57,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),ISA,Cardiovascular Diseases (dsyn),3.97e-14,56.25,10,66,0,11.52,5.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,Outpatients (podg),3.97e-14,54.11,10,47,0,12.13,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),COEXISTS_WITH,Diabetic (fndg),1.49e-10,53.39,10,27,0,13.7,9.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),COEXISTS_WITH,Heart failure (dsyn),8.95e-07,57.81,10,10,0,20.0,9.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),COEXISTS_WITH,Acute coronary syndrome (dsyn),4.26e-09,58.38,10,13,0,17.69,9.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,"Recipient, Transplant (podg)",3.23e-11,53.8,10,26,0,13.85,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),ISA,Heart Diseases (dsyn),1.43e-07,53.45,10,19,0,15.26,5.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,Survivors (humn),1.03e-07,54.81,10,15,0,16.67,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,General Population (humn),8.9e-10,53.73,10,23,0,14.35,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,Young adult (aggp),3.12e-06,53.34,10,16,0,16.25,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),ISA,Cardiomyopathies (dsyn),2.14e-06,54.49,10,13,0,17.69,5.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),ISA,Myocardial Ischemia (dsyn),2.35e-06,53.2,10,17,0,15.88,5.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,cohort (humn),3.97e-14,53.84,10,51,0,11.96,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),CAUSES,Cessation of life (orgf),3.97e-14,54.33,10,145,0,10.69,11.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),CAUSES,Heart failure (dsyn),3.97e-14,55.19,10,39,0,12.56,11.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),PROCESS_OF,cohort (humn),3.42e-06,54.81,10,12,0,18.33,1.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),2.76e-06,53.96,10,14,0,17.14,9.0
Waist circumference (fndg),PREDISPOSES,Coronary Arteriosclerosis (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",6.63e-07,58.14,10,10,0,20.0,9.0
Systolic blood pressure (ortf),PROCESS_OF,Caucasoid Race (popg),ISA,Racial group (popg),5.13e-12,17.48,12,136,0,13.06,1.0
Systolic blood pressure (ortf),PROCESS_OF,Caucasoid Race (popg),ISA,Ethnic group (popg),5.13e-12,16.61,12,188,0,12.77,1.0
Systolic blood pressure (ortf),PROCESS_OF,Caucasoid Race (popg),ISA,Population Group (humn),2.53e-06,17.49,12,20,0,19.2,1.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),USES,Medicare (rnlw),2.34e-09,48.16,7,20,0,9.45,6.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),LOCATION_OF,Single Nucleotide Polymorphism (nusq),3.88e-09,45.34,7,65,0,7.75,2.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),USES,Treats (clas),3.77e-07,47.67,7,16,0,10.06,6.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),LOCATION_OF,Calcium (bacs),4.1e-06,47.92,7,13,0,10.77,2.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),USES,Classification (clas),1.36e-08,48.9,7,16,0,10.06,6.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),LOCATION_OF,Sodium (elii),3.47e-06,54.31,7,8,0,13.12,2.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),LOCATION_OF,C-reactive protein (aapp),1.52e-09,47.79,7,23,0,9.13,2.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),LOCATION_OF,TP53 gene|TP53 (aapp),1.36e-09,48.68,7,22,0,9.23,2.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),USES,Tissue Microarray (resd),8.86e-07,48.61,7,13,0,10.77,6.0
"Sleep Apnea, Obstructive (dsyn)",OCCURS_IN,cohort (humn),LOCATION_OF,ERBB2 gene|ERBB2 (aapp),2.89e-09,50.61,7,15,0,10.27,2.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Heart Diseases (dsyn),9.71e-07,55.84,12,20,0,19.2,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,"Death, Sudden, Cardiac (patf)",4.81e-16,58.69,12,28,0,17.14,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),CAUSES,Heart failure (dsyn),3.63e-17,56.32,12,48,0,15.0,11.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),CAUSES,Hospitalization (hlca),9.25e-12,61.12,12,17,0,20.47,11.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,cohort (humn),3.51e-17,59.26,12,114,0,13.26,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),CAUSES,Heart Arrest (patf),6.98e-08,59.27,12,13,0,23.08,11.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),OCCURS_IN,cohort (humn),4.86e-07,61.45,11,9,1,16.36,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,Myocardial rupture (dsyn),8.82e-14,58.33,12,25,0,17.76,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,Control Groups (humn),2.44e-06,55.56,12,21,0,18.86,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Myocardial Ischemia (dsyn),3.51e-17,57.15,12,45,0,15.2,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,High Risk Populations (popg),9.31e-11,63.35,12,14,0,22.29,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,"Shock, Cardiogenic (patf)",6.29e-10,58.33,12,18,0,20.0,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),COEXISTS_WITH,Cerebrovascular accident (dsyn),6.71e-10,60.38,12,15,0,21.6,9.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Coronary Arteriosclerosis (dsyn),3.51e-17,56.73,12,55,0,14.62,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),CAUSES,"Shock, Cardiogenic (patf)",1.56e-13,60.02,12,21,0,18.86,11.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,Octogenarians (aggp),4.19e-09,65.65,12,11,0,21.08,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),NEG_COEXISTS_WITH,Hemorrhage (fndg),3.04e-06,69.03,12,7,0,11.08,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),COEXISTS_WITH,Diabetic (fndg),5.75e-14,57.16,12,30,0,16.8,9.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,cohort (humn),5.28e-15,59.63,12,24,0,18.0,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,"Mice, Knockout (mamm)",5.59e-07,58.81,12,12,0,24.0,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Cardiovascular Diseases (dsyn),3.51e-17,56.7,12,94,0,13.53,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,inpatient (humn),1.72e-11,60.74,12,17,0,20.47,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),CAUSES,Cessation of life (orgf),3.51e-17,56.87,12,123,0,13.17,11.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,Atrial Fibrillation (patf),4.72e-09,60.08,12,14,0,22.29,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),COEXISTS_WITH,Coronary Arteriosclerosis (dsyn),2.14e-06,57.45,12,13,0,23.08,9.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,"Death, Sudden (patf)",8.9e-10,56.69,12,23,0,18.26,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),1.12e-07,58.98,12,13,0,23.08,9.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Death (finding) (fndg),3.51e-17,58.21,12,65,0,14.22,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Coronary heart disease (dsyn),3.51e-17,57.7,12,78,0,13.85,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),ISA,Ischemia (dsyn),9.74e-08,56.5,12,19,0,19.58,5.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,Heart failure (dsyn),3.51e-17,57.12,12,110,0,13.31,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,Survivors (humn),3.51e-17,56.81,12,105,0,13.37,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),COEXISTS_WITH,Cardiac Death (patf),3.47e-06,63.56,12,8,0,13.33,9.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,Participant (humn),3.51e-17,57.1,12,53,0,14.72,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),COEXISTS_WITH,Thrombosis (patf),5.21e-07,59.87,12,11,0,21.08,9.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,network (popg),3.51e-17,61.73,12,31,0,16.65,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,General Population (humn),3.91e-17,58.56,12,32,0,16.5,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,Hospitalized Patients (humn),1.14e-14,59.36,12,24,0,18.0,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,Congestive heart failure (dsyn),2.82e-07,56.71,12,17,0,20.47,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PREDISPOSES,Atherosclerosis (dsyn),1.4e-06,59.1,12,11,0,21.08,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,Depressive disorder (mobd),1.76e-07,58.71,12,13,0,23.08,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,"Ventricular Dysfunction, Left (patf)",8.24e-13,56.03,12,36,0,16.0,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PROCESS_OF,Survivors (humn),1.88e-14,63.05,12,19,0,19.58,1.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PREDISPOSES,Cerebrovascular accident (dsyn),3.51e-17,59.73,12,38,0,15.79,21.0
Body mass index (clna),PREDISPOSES,Myocardial Infarction (dsyn),PRECEDES,Mitral Valve Insufficiency (dsyn),4.77e-07,57.18,12,15,0,21.6,21.0
