metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
svldlplpct	3505	-0.323352104690944	0.0262164563388046	3.02730100664646e-34	-0.374736359115001	-0.271967850266887	Phospholipids in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
svldlcpct	3505	-0.76693564150886	0.0807994918042955	4.06444647575555e-21	-0.925302645445279	-0.608568637572441	Total cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
svldlcepct	3505	-0.640111741406938	0.0810684543613944	3.82411015403986e-15	-0.799005911955271	-0.481217570858605	Cholesterol esters in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
svldlfcpct	3505	-0.122912113666854	0.0103536373025212	6.76522700561014e-32	-0.143205242779796	-0.102618984553912	Free cholesterol in small VLDL to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
svldltgpct	3505	1.10949037565043	0.0804190443614947	3.34252020424756e-42	0.9518690487019	1.26711170259896	Triglycerides in small VLDL  to total lipids in small VLDL ratio (%)	Lipoprotein subclasses ratios	Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xsvldlplpct	3505	-0.270924638191164	0.0353321034135799	2.2495318199852e-14	-0.340175560881781	-0.201673715500547	Phospholipids in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xsvldlcpct	3505	-0.712883463621369	0.0685211279757715	5.487680896877e-25	-0.847184874453881	-0.578582052788857	Total cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xsvldlcepct	3505	-0.467714275484852	0.0599846177201241	8.28473714895165e-15	-0.585284126216295	-0.350144424753409	Cholesterol esters in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xsvldlfcpct	3505	-0.241172057908068	0.0191958885685143	1.92198226827079e-35	-0.278795999502356	-0.20354811631378	Free cholesterol in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xsvldltgpct	3505	0.987591232795853	0.072671680988316	4.9700428496933e-41	0.845154738058754	1.13002772753295	Triglycerides in very small VLDL to total lipids in very small VLDL ratio (%)	Lipoprotein subclasses ratios	Very Small VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
idlplpct	3505	-0.173478387300054	0.0158284546374316	1.65860472547025e-27	-0.20450215838942	-0.142454616210688	Phospholipids in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
idlcpct	3505	-0.190613158077429	0.0429597202433336	9.4021172090019e-06	-0.274814209754363	-0.106412106400495	Total cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
idlcepct	3505	0.127173300715729	0.0369474614306545	0.000584187302331127	0.0547562763116462	0.199590325119812	Cholesterol esters in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
idlfcpct	3505	-0.316842378737432	0.0176517199147181	5.46204629684728e-69	-0.351439749770279	-0.282245007704584	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
idltgpct	3505	0.368164663643444	0.0396215723075082	2.58695843724917e-20	0.290506381920728	0.44582294536616	Triglycerides in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lldlplpct	3505	-0.109675611585871	0.0286000112611182	0.000127873364484837	-0.165731633657663	-0.0536195895140793	Phospholipids in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lldlcpct	3505	0.0108541922410784	0.0486395606403692	0.823427395044008	-0.0844793466140452	0.106187731096202	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lldlcepct	3505	0.364082754367958	0.0528922646522435	6.89241921724329e-12	0.260413915649561	0.467751593086355	 Cholesterol esters in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lldlfcpct	3505	-0.351127063422677	0.0166367916778518	3.5732176385653e-93	-0.383735175111267	-0.318518951734088	Free cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lldltgpct	3505	0.0977235719911677	0.0323837899946846	0.0025656052830591	0.0342513436015859	0.16119580038075	Triglycerides in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mldlplpct	3505	-0.097201319404563	0.0594220421911896	0.101975771659152	-0.213668522099295	0.0192658832901686	Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mldlcpct	3505	0.0927563612322662	0.0754784078687602	0.21918719647447	-0.0551813181905038	0.240694040655036	Total cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mldlcepct	3505	0.487112873483528	0.108653144784103	7.58917101611578e-06	0.274152709706686	0.70007303726037	Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mldlfcpct	3505	-0.387704079484971	0.0410105075867366	5.79888212954798e-21	-0.468084674354975	-0.307323484614967	Free cholesterol in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mldltgpct	3505	-0.00304632007825831	0.0331426131500091	0.926770429841825	-0.0680058418522761	0.0619132016957595	Triglycerides in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
sldlplpct	3505	-0.308766826049111	0.069592645051726	9.41283145625463e-06	-0.445168410350494	-0.172365241747728	Phospholipids in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
sldlcpct	3505	0.0239461508315282	0.084458817068207	0.776791504765589	-0.141593130622158	0.189485432285214	Total cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
sldlcepct	3505	0.370662112053838	0.112766232659917	0.00102261648780842	0.149640296040401	0.591683928067275	Cholesterol esters in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
sldlfcpct	3505	-0.346164864896967	0.0385439278394903	4.28639813162792e-19	-0.421710963462368	-0.270618766331566	Free cholesterol in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
sldltgpct	3505	0.283455270616305	0.0325556365570345	4.73462610787216e-18	0.219646222964517	0.347264318268093	Triglycerides in small LDL to total lipids in small LDL ratio (%)	Lipoprotein subclasses ratios	Small LDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlhdlplpct	3505	-1.59973062394328	0.118554090326652	1.72283482552604e-40	-1.83209664098352	-1.36736460690304	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlhdlcpct	3505	0.920104422384156	0.102334955037774	3.9197770887295e-19	0.719527910510119	1.12068093425819	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlhdlcepct	3505	1.12402291952461	0.0980510124869993	6.81402798333173e-30	0.931842935050091	1.31620290399913	Cholesterol esters in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlhdlfcpct	3505	-0.207307751759423	0.0203188020566756	4.17646862138789e-24	-0.247132603790507	-0.167482899728339	Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlhdltgpct	3505	0.674444815948601	0.0560018559922696	9.26618478528318e-33	0.564681178203753	0.784208453693449	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lhdlplpct	3505	1.50697178282058	0.0552850047903145	1.55975416309429e-148	1.39861317343156	1.6153303922096	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lhdlcpct	3505	-1.68087225329712	0.0650028213518643	4.45475170219223e-135	-1.80827778314677	-1.55346672344747	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lhdlcepct	3505	-1.13354107624188	0.0456027975176988	9.58886276462048e-126	-1.22292255937657	-1.04415959310719	Cholesterol esters in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lhdlfcpct	3505	-0.548664977089167	0.0218313523329899	2.77542024636577e-128	-0.591454427661827	-0.505875526516507	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lhdltgpct	3505	0.173334729552672	0.0229670309767123	5.64146042062766e-14	0.128319348838316	0.218350110267028	Triglycerides in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mhdlplpct	3505	0.114641436072833	0.0214603645075255	9.77867537615578e-08	0.072579121638083	0.156703750507583	Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mhdlcpct	3505	-0.58075716094844	0.0349673618658123	1.09747891888768e-59	-0.649293190205432	-0.512221131691448	Total cholesterol in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mhdlcepct	3505	-0.475436076064951	0.0340671366562379	4.05829820028568e-43	-0.542207663911177	-0.408664488218725	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mhdlfcpct	3505	-0.106313529750795	0.00780121629098447	3.0314395493315e-41	-0.121603913681125	-0.0910231458204654	Free cholesterol in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mhdltgpct	3505	0.471953598944757	0.0208380094382705	4.25408429932171e-106	0.431111100445747	0.512796097443767	Triglycerides in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
shdlplpct	3505	-0.369235082692121	0.0622545467514508	3.30238291062742e-09	-0.491253994324965	-0.247216171059277	Phospholipids in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
shdlcpct	3505	0.0466371905638656	0.0642243291670285	0.46778873911723	-0.0792424946035103	0.172516875731241	Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
shdlcepct	3505	0.18827204917628	0.0719817196539862	0.0089465303270868	0.0471878786544671	0.329356219698093	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
shdlfcpct	3505	-0.143318457833774	0.00965094770776239	2.00495302185889e-48	-0.162234315340988	-0.12440260032656	Free cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
shdltgpct	3505	0.324137849239103	0.0171508351077207	6.17743077290321e-76	0.29052221242797	0.357753486050236	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
vldld	3505	0.465976134315528	0.0198905504969282	7.14797496941078e-113	0.426990655341549	0.504961613289507	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	VLDL particles size	no	bmi	adults	model1	age + sex
ldld	3505	-0.00827368516509063	0.00176434113176701	2.84480744312711e-06	-0.011731793783354	-0.00481557654682729	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	bmi	adults	model1	age + sex
hdld	3505	-0.0960813385944038	0.00364984970291182	1.65518164736059e-139	-0.103235044012111	-0.0889276331766966	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	bmi	adults	model1	age + sex
serumc	3505	0.0511272014042904	0.0146437702404288	0.000486441286600922	0.0224254117330499	0.0798289910755308	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no	bmi	adults	model1	age + sex
vldlc	3505	0.0772106845955265	0.00380870393254917	1.7369673547876e-86	0.0697456248877301	0.0846757443033229	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	VLDL C	no	bmi	adults	model1	age + sex
remnantc	3505	0.0959595043657754	0.0063005892089817	9.12315107825174e-51	0.0836103495161713	0.10830865921538	Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)	Cholesterol	Cholesterol	Remnant cholesterol (mmol/l)	Remnant C	no	bmi	adults	model1	age + sex
ldlc	3505	0.0615670855109678	0.00844710429888301	3.85371270386305e-13	0.0450107610851571	0.0781234099367785	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	bmi	adults	model1	age + sex
hdlc	3505	-0.106395594586957	0.00503311554897244	1.89933535403717e-93	-0.116260501062943	-0.096530688110971	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	bmi	adults	model1	age + sex
hdl2c	3505	-0.099947558342822	0.00458326545714861	5.79025732136329e-99	-0.108930758638833	-0.0909643580468107	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	HDL2 C	no	bmi	adults	model1	age + sex
hdl3c	3505	-0.0064468634402265	0.000648892368032228	5.87412722706342e-23	-0.00771869248156967	-0.00517503439888333	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	HDL3 C	no	bmi	adults	model1	age + sex
estc	3505	0.0401886019537368	0.0105786842784698	0.000147738936397017	0.019454380767936	0.0609228231395376	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	Esterified C	no	bmi	adults	model1	age + sex
