metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description	model_exposure	exposure_model
lhdlp	4450	-4.4658200623662e-08	4.22797408745234e-09	8.95887827079676e-26	-5.29450298350686e-08	-3.63713714122554e-08	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlp	1762	-6.43237818433578e-08	5.9786069810378e-09	3.4585652780627e-26	-7.60418515261919e-08	-5.26057121605237e-08	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlp	1762	-7.09590172907432e-08	7.61619272441759e-09	3.47201448078024e-20	-8.58867550306017e-08	-5.60312795508847e-08	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlp	2589	-1.46526392991586e-07	8.82363959468903e-09	6.42314194113952e-59	-1.63820726597176e-07	-1.29232059385995e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlp	2589	-1.62847928235191e-07	9.90586642901723e-09	7.8102829451015e-58	-1.82263426436065e-07	-1.43432430034317e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
lhdlp	2589	-1.58042664780424e-07	1.02273436446616e-08	1.36900265437321e-51	-1.78088258323961e-07	-1.37997071236887e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlp	3505	-1.44911479703034e-07	6.57422190814867e-09	6.22026204952509e-101	-1.57796954643005e-07	-1.32026004763063e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlp	3505	-1.54321021139755e-07	6.31871421213877e-09	8.98658211545668e-122	-1.66705700995547e-07	-1.41936341283963e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
lhdlp	3505	-1.28504872134962e-07	6.38971147919278e-09	3.24215573829344e-85	-1.4102870663418e-07	-1.15981037635744e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlp	588	-6.73099787763651e-08	1.03639274686366e-08	1.79335881638358e-10	-8.76232766148928e-08	-4.69966809378374e-08	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adolescents	model3	physical activity	model3_bmi	bmi_model3
lhdlp	588	-7.06952548692735e-08	1.34577270180814e-08	2.10433869466215e-07	-9.7072399824713e-08	-4.4318109913834e-08	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	adolescents	model3	physical activity	model3_bf	bf_model3
lhdlp	575	-1.72479853493849e-07	2.2477074174849e-08	7.3440628729005e-14	-2.16534918876553e-07	-1.28424788111145e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	young_adults	model3	physical activity	model3_bmi	bmi_model3
lhdlp	575	-1.45319696332293e-07	2.27562583643326e-08	3.55029600831738e-10	-1.89921962726385e-07	-1.00717429938201e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	young_adults	model3	physical activity	model3_whr	whr_model3
lhdlp	575	-1.7288331026939e-07	2.50846290970159e-08	1.46926111234151e-11	-2.22049183299541e-07	-1.23717437239239e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	young_adults	model3	physical activity	model3_bf	bf_model3
lhdlp	2981	-1.46625500162649e-07	7.0937109285865e-09	8.51027780330866e-89	-1.60529173582679e-07	-1.32721826742619e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model3	physical activity	model3_bmi	bmi_model3
lhdlp	2981	-1.50633056173263e-07	6.87635993740083e-09	9.82440117697542e-99	-1.64110721650569e-07	-1.37155390695957e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	whr	adults	model3	physical activity	model3_whr	whr_model3
lhdlp	2981	-1.26189187170618e-07	6.90113100102762e-09	7.21560641023596e-71	-1.39715403932632e-07	-1.12662970408604e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bf	adults	model3	physical activity	model3_bf	bf_model3
lhdlpl	4450	-0.0128510792420911	0.00129697279182309	6.59286526542219e-23	-0.0153931459140644	-0.0103090125701178	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	children	model1	age + sex	model1_bmi	bmi_model1
lhdlpl	4450	-0.00870159793493537	0.00130960779709114	3.41069443568518e-11	-0.011268429217234	-0.00613476665263674	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	children	model1	age + sex	model1_whr	whr_model1
lhdlpl	4450	-0.0139303435091879	0.00127484396513836	1.90525947287935e-27	-0.0164290376808591	-0.0114316493375167	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	children	model1	age + sex	model1_bf	bf_model1
lhdlpl	1762	-0.0206526813598813	0.00190187575400682	1.23800022296942e-26	-0.0243803578377347	-0.0169250048820279	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adolescents	model1	age + sex	model1_bmi	bmi_model1
lhdlpl	1762	-0.0230618215186075	0.00249100682001568	5.86565456486133e-20	-0.0279441948858382	-0.0181794481513768	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adolescents	model1	age + sex	model1_bf	bf_model1
lhdlpl	2589	-0.0439893305603062	0.00254457133907591	1.88553718490366e-63	-0.048976690384895	-0.0390019707357174	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	young_adults	model1	age + sex	model1_bmi	bmi_model1
lhdlpl	2589	-0.0465586216426518	0.00288638600580968	7.58169928486333e-56	-0.0522159382140388	-0.0409013050712648	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model1	age + sex	model1_whr	whr_model1
lhdlpl	2589	-0.0467331844772977	0.00295209863901116	6.04657552043593e-54	-0.0525192978097596	-0.0409470711448358	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	young_adults	model1	age + sex	model1_bf	bf_model1
lhdlpl	3505	-0.0519167716569565	0.00226249090029446	1.13355997147034e-108	-0.0563512538215336	-0.0474822894923794	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex	model1_bmi	bmi_model1
lhdlpl	3505	-0.0522760844110799	0.00220781581980616	4.32890592710036e-115	-0.0566034034179	-0.0479487654042598	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	adults	model1	age + sex	model1_whr	whr_model1
lhdlpl	3505	-0.0457907220187923	0.00220139966682469	1.05337302866638e-90	-0.0501054653657687	-0.0414759786718159	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adults	model1	age + sex	model1_bf	bf_model1
lhdlpl	4450	-0.0128448455911999	0.00148458622355002	6.96086220278745e-18	-0.0157546345893579	-0.00993505659304186	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlpl	4450	-0.00873346047904062	0.0013062112241807	2.57547270959754e-11	-0.0112936344784348	-0.00617328647964645	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
lhdlpl	4450	-0.0139112959519213	0.00141937523658064	1.87953413507775e-22	-0.0166932714156194	-0.0111293204882232	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlpl	1762	-0.0203029341933403	0.00201132478127712	2.5032599967473e-23	-0.0242451307646435	-0.0163607376220371	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlpl	1762	-0.0217456715835191	0.00256306640343547	4.54594348554827e-17	-0.0267692817342526	-0.0167220614327856	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adolescents	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlpl	2589	-0.0406084602697746	0.00252831297599842	2.100480806088e-55	-0.0455639537027315	-0.0356529668368177	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlpl	2589	-0.0449235048034461	0.00283951602291082	6.998848624636e-54	-0.0504889562083513	-0.0393580533985409	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
lhdlpl	2589	-0.0426935921554362	0.00293562507101617	4.078627128523e-46	-0.0484474172946279	-0.0369397670162445	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	young_adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlpl	3505	-0.046555855196288	0.00224279320568573	2.34999826069268e-90	-0.050951729879432	-0.042159980513144	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
lhdlpl	3505	-0.0496773383795609	0.00215836281683311	2.86377604286164e-109	-0.0539077295005538	-0.045446947258568	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_whr	whr_model2
lhdlpl	3505	-0.0404522612585736	0.00218178949365679	2.81599107618448e-73	-0.0447285686661409	-0.0361759538510063	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bf	bf_model2
lhdlpl	588	-0.0214674615511633	0.00348374523071976	1.34456253824427e-09	-0.028295602203374	-0.0146393208989526	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adolescents	model3	physical activity	model3_bmi	bmi_model3
lhdlpl	588	-0.0219203689435608	0.00452372194640136	1.6226249218643e-06	-0.0307868639585075	-0.0130538739286141	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adolescents	model3	physical activity	model3_bf	bf_model3
lhdlpl	575	-0.0482212563300827	0.00649287321750576	4.10837220865673e-13	-0.060947287836394	-0.0354952248237714	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	young_adults	model3	physical activity	model3_bmi	bmi_model3
lhdlpl	575	-0.041335651713444	0.0065597070538065	5.92534802130908e-10	-0.0541926775389047	-0.0284786258879833	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	young_adults	model3	physical activity	model3_whr	whr_model3
lhdlpl	575	-0.0487821031023548	0.00723663610721815	3.87971553954041e-11	-0.0629659098725024	-0.0345982963322072	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	young_adults	model3	physical activity	model3_bf	bf_model3
lhdlpl	2981	-0.0467454601247923	0.00240447252410469	2.39490433976739e-79	-0.0514582262720375	-0.0420326939775471	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model3	physical activity	model3_bmi	bmi_model3
lhdlpl	2981	-0.0481740660849885	0.00233183237903227	1.02872156757996e-88	-0.0527444575478917	-0.0436036746220852	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	whr	adults	model3	physical activity	model3_whr	whr_model3
lhdlpl	2981	-0.0393825057510809	0.00234036184592619	9.12306471647658e-61	-0.0439696149690962	-0.0347953965330656	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adults	model3	physical activity	model3_bf	bf_model3
lhdltg	4450	0.000120276157204872	5.89971374526945e-05	0.0415412286869155	4.64176779759078e-06	0.000235910546612153	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	children	model1	age + sex	model1_bmi	bmi_model1
lhdltg	4450	0.000222020315571135	5.91506963972164e-05	0.000176630226036394	0.000106084950632591	0.000337955680509679	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	children	model1	age + sex	model1_whr	whr_model1
lhdltg	4450	4.38438797437599e-05	5.81492375329765e-05	0.450895815256767	-7.0128625820874e-05	0.000157816385308394	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bf	children	model1	age + sex	model1_bf	bf_model1
lhdltg	1762	-0.000260017726418324	8.87843240503129e-05	0.0034482599134981	-0.000434035001556937	-8.60004512797107e-05	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adolescents	model1	age + sex	model1_bmi	bmi_model1
lhdltg	1762	-0.000399155143769014	0.000115171912228703	0.00054149340445856	-0.000624892091737272	-0.000173418195800756	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bf	adolescents	model1	age + sex	model1_bf	bf_model1
lhdltg	2589	-0.0024365076578725	0.000220793021444155	1.06187048315928e-27	-0.00286926197990304	-0.00200375333584196	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	young_adults	model1	age + sex	model1_bmi	bmi_model1
lhdltg	2589	-0.00257820148821641	0.000249457933636067	1.45839198169824e-24	-0.0030671390381431	-0.00208926393828972	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	young_adults	model1	age + sex	model1_whr	whr_model1
lhdltg	2589	-0.00281904963373552	0.000253933371696108	5.24154956493144e-28	-0.00331675904225989	-0.00232134022521115	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bf	young_adults	model1	age + sex	model1_bf	bf_model1
lhdltg	3505	-0.00421401437040292	0.000229701509029542	7.52397027973319e-72	-0.00466422932810082	-0.00376379941270502	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex	model1_bmi	bmi_model1
lhdltg	3505	-0.00406534184686957	0.000225430551060527	1.36329574030564e-69	-0.0045071857269482	-0.00362349796679094	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	whr	adults	model1	age + sex	model1_whr	whr_model1
lhdltg	3505	-0.0039356494021455	0.00022147985314883	1.04717064598195e-67	-0.00436974991431721	-0.00350154888997379	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bf	adults	model1	age + sex	model1_bf	bf_model1
lhdltg	4450	0.00013695552588886	6.73672011184191e-05	0.0421148329330651	4.91581169675858e-06	0.000268995240080961	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	children	model2	maternal/own_education + ever smoked + frequency alcohol + diet	model2_bmi	bmi_model2
